id,code,nom,nom_norm,lon,lat,epci_id,epci_nom,bassin_vie_id,bassin_vie_nom,zone_emploi_id,zone_emploi_nom,arr_dept_id,arr_dept_nom,dept_id,date,type,parent,date_debut,date_fin,old_type,old_nom,old_nom_norm,old_date_fin
80665,80665,Regnière-Écluse,REGNIERE ECLUSE,1.7677129115925336,50.28707850541011,200070936,Communauté de communes Ponthieu-Marquenterre,80688,Rue,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:58.81565,,,1943-01-01,,,,,
80666,80666,Remaisnil,REMAISNIL,2.2421398750978865,50.20569258650683,200070951,Communauté de communes du Territoire Nord Picardie,80253,Doullens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:51.930746,,,1943-01-01,,,,,
80667,80667,Remaugies,REMAUGIES,2.668731497907153,49.62669816306601,200070977,Communauté de communes du Grand Roye,80561,Montdidier,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:19.003541,,,1943-01-01,,,,,
80668,80668,Remiencourt,REMIENCOURT,2.385816576140796,49.77772727124701,248000531,Communauté d'agglomération Amiens Métropole,80010,Ailly-sur-Noye,3202,Amiens,802,Amiens,80,2025-06-26 23:12:51.931747,,,1943-01-01,,,,,
80669,80669,Rethonvillers,RETHONVILLERS,2.8557146863374303,49.7364701299841,200070985,Communauté de communes de l'Est de la Somme,80685,Roye,3202,Amiens,804,Péronne,80,2025-06-26 23:12:03.015524,,,1943-01-01,,,,,
80670,80670,Revelles,REVELLES,2.113835918085425,49.840054728356485,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:06.46253,,,1943-01-01,,,,,
80671,80671,Ribeaucourt,RIBEAUCOURT,2.1188663995991845,50.119755368534506,200071223,Communauté de communes Nièvre et Somme,80253,Doullens,3202,Amiens,802,Amiens,80,2025-06-26 23:13:03.495816,,,1943-01-01,,,,,
80673,80673,Riencourt,RIENCOURT,2.03037041139889,49.92061073464579,200071181,Communauté de communes Somme Sud-Ouest,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:49.994027,,,1943-01-01,,,,,
80674,80674,Rivery,RIVERY,2.3392857453570746,49.91041757127087,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:30.275564,,,1943-01-01,,,,,
80675,80675,Rogy,ROGY,2.204940191563463,49.7130435577996,200070969,Communauté de communes Avre Luce Noye,80211,Conty,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:34.080542,,,1943-01-01,,,,,
80676,80676,Roiglise,ROIGLISE,2.834112291558238,49.68257904382865,200070977,Communauté de communes du Grand Roye,80685,Roye,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:15.544847,,,1943-01-01,,,,,
80678,80678,Rollot,ROLLOT,2.648628664689019,49.59386773578721,200070977,Communauté de communes du Grand Roye,80561,Montdidier,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:01.921046,,,1943-01-01,,,,,
80679,80679,Ronssoy,RONSSOY,3.166275026457661,49.98117296652564,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),59122,Cambrai,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:13:03.939372,,,1943-01-01,,,,,
80680,80680,Rosières-en-Santerre,ROSIERES EN SANTERRE,2.703784337195811,49.81778009089438,200070928,Communauté de communes Terre de Picardie,80680,Rosières-en-Santerre,3202,Amiens,804,Péronne,80,2025-06-26 23:12:36.635501,,,1943-01-01,,,,,
80681,80681,Rouvrel,ROUVREL,2.417224864553471,49.767603263773665,200070969,Communauté de communes Avre Luce Noye,80010,Ailly-sur-Noye,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:51.933746,,,1943-01-01,,,,,
80683,80683,Rouy-le-Grand,ROUY LE GRAND,2.950036189927978,49.78011690217545,200070985,Communauté de communes de l'Est de la Somme,80410,Ham,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:55.683661,,,1943-01-01,,,,,
80684,80684,Rouy-le-Petit,ROUY LE PETIT,2.9532768853591986,49.7653990983504,200070985,Communauté de communes de l'Est de la Somme,80410,Ham,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:40.237144,,,1943-01-01,,,,,
80685,80685,Roye,ROYE,2.7890579364159835,49.69354402360119,200070977,Communauté de communes du Grand Roye,80685,Roye,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:51.935746,,,1943-01-01,,,,,
80686,80686,Rubempré,RUBEMPRE,2.371866857997112,50.01911308722045,200070951,Communauté de communes du Territoire Nord Picardie,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:51.936746,,,1943-01-01,,,,,
80687,80687,Rubescourt,RUBESCOURT,2.5756246913844865,49.60998519051013,200070977,Communauté de communes du Grand Roye,80561,Montdidier,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:58.816641,,,1943-01-01,,,,,
80688,80688,Rue,RUE,1.6650129327053103,50.27856132722502,200070936,Communauté de communes Ponthieu-Marquenterre,80688,Rue,3201,Abbeville,801,Abbeville,80,2025-06-26 23:13:03.496818,,,1943-01-01,,,,,
80690,80690,Rumigny,RUMIGNY,2.2838780260582494,49.80531862381142,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:49.997024,,,1943-01-01,,,,,
80691,80691,Saigneville,SAIGNEVILLE,1.716800268058265,50.13962452805777,200070993,Communauté d'agglomération de la Baie de Somme,80001,Abbeville,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:34.081554,,,1943-01-01,,,,,
80692,80692,Sailly-Flibeaucourt,SAILLY FLIBEAUCOURT,1.7700189239752988,50.17925372506867,200070936,Communauté de communes Ponthieu-Marquenterre,80001,Abbeville,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:40.238145,,,1943-01-01,,,,,
80693,80693,Sailly-Laurette,SAILLY LAURETTE,2.615785911943576,49.9206925795731,248000499,Communauté de communes du Val de Somme,80016,Albert,3202,Amiens,802,Amiens,80,2025-06-26 23:12:55.685664,,,1943-01-01,,,,,
80694,80694,Sailly-le-Sec,SAILLY LE SEC,2.58980399425919,49.92731340789223,248000499,Communauté de communes du Val de Somme,80212,Corbie,3202,Amiens,802,Amiens,80,2025-06-26 23:12:36.6385,,,1943-01-01,,,,,
80696,80696,Sains-en-Amiénois,SAINS EN AMIENOIS,2.3239333955407,49.81434624565062,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:58.818642,,,1943-01-01,,,,,
80697,80697,Saint-Acheul,SAINT ACHEUL,2.162706826159135,50.19026797263471,200070951,Communauté de communes du Territoire Nord Picardie,62060,Auxi-le-Château,3202,Amiens,802,Amiens,80,2025-06-26 23:12:41.852029,,,1943-01-01,,,,,
80698,80698,Saint-Aubin-Montenoy,SAINT AUBIN MONTENOY,2.0015161950631057,49.841932772662716,200071181,Communauté de communes Somme Sud-Ouest,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:55.687683,,,1943-01-01,,,,,
80699,80699,Saint-Aubin-Rivière,SAINT AUBIN RIVIERE,1.779072517427661,49.86621636766177,200071181,Communauté de communes Somme Sud-Ouest,76035,Aumale,3201,Abbeville,802,Amiens,80,2025-06-26 23:12:09.001147,,,1943-01-01,,,,,
80700,80700,Saint-Blimont,SAINT BLIMONT,1.5650174347735393,50.1209250422556,200070993,Communauté d'agglomération de la Baie de Somme,80368,Friville-Escarbotin,58,La Vallée de la Bresle-Vimeu,801,Abbeville,80,2025-06-26 23:12:01.922805,,,1943-01-01,,,,,
80702,80702,Saint-Fuscien,SAINT FUSCIEN,2.3020382449555536,49.836658979623536,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:09.002723,,,1943-01-01,,,,,
80703,80703,Saint-Germain-sur-Bresle,SAINT GERMAIN SUR BRESLE,1.7454228277490869,49.826472906751434,200071181,Communauté de communes Somme Sud-Ouest,76035,Aumale,3202,Amiens,802,Amiens,80,2025-06-26 23:12:30.277576,,,1943-01-01,,,,,
91552,91552,Saint-Germain-lès-Arpajon,SAINT GERMAIN LES ARPAJON,2.2644922708377786,48.59876320353219,200057859,Communauté d'agglomération Cœur d'Essonne Agglomération,91021,Arpajon,1113,Saclay,913,Palaiseau,91,2025-06-26 23:12:16.920291,,,1968-01-01,,,,,
80705,80705,Saint-Léger-lès-Authie,SAINT LEGER LES AUTHIE,2.5129118471300487,50.127064348494635,248000747,Communauté de communes du Pays du Coquelicot,80253,Doullens,3202,Amiens,804,Péronne,80,2025-06-26 23:12:30.278576,,,1943-01-01,,,,,
80706,80706,Saint-Léger-lès-Domart,SAINT LEGER LES DOMART,2.1410137828030815,50.05614909300136,200071223,Communauté de communes Nièvre et Somme,80318,Flixecourt,3202,Amiens,802,Amiens,80,2025-06-26 23:12:15.545847,,,1943-01-01,,,,,
80708,80708,Saint-Mard,SAINT MARD,2.7572557838055975,49.6897218039685,200070977,Communauté de communes du Grand Roye,80685,Roye,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:50.333787,,,1943-01-01,,,,,
80709,80709,Saint-Maulvis,SAINT MAULVIS,1.826501409186255,49.9025581522064,200071181,Communauté de communes Somme Sud-Ouest,76035,Aumale,3201,Abbeville,802,Amiens,80,2025-06-26 23:12:36.6395,,,1943-01-01,,,,,
80710,80710,Saint-Maxent,SAINT MAXENT,1.7312670939579204,49.99800425714239,200069722,Communauté de communes interrégionale Aumale - Blangy-sur-Bresle,80606,Oisemont,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:41.854028,,,1943-01-01,,,,,
80711,80711,Saint-Ouen,SAINT OUEN,2.131502577363313,50.03413418897506,200071223,Communauté de communes Nièvre et Somme,80318,Flixecourt,3202,Amiens,802,Amiens,80,2025-06-26 23:12:40.239756,,,1943-01-01,,,,,
80713,80713,Saint-Quentin-en-Tourmont,SAINT QUENTIN EN TOURMONT,1.5770708293118967,50.27990887589614,200070936,Communauté de communes Ponthieu-Marquenterre,80688,Rue,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:41.855028,,,1943-01-01,,,,,
80714,80714,Saint-Quentin-la-Motte-Croix-au-Bailly,SAINT QUENTIN LA MOTTE CROIX AU BAILLY,1.4518527822134453,50.07341001956378,247600588,Communauté de communes des Villes Sœurs,76255,Eu,58,La Vallée de la Bresle-Vimeu,801,Abbeville,80,2025-06-26 23:12:55.689684,,,1943-01-01,,,,,
80716,80716,Saint-Riquier,SAINT RIQUIER,1.9428281202744353,50.128410285309776,200070936,Communauté de communes Ponthieu-Marquenterre,80001,Abbeville,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:19.005541,,,1943-01-01,,,,,
80717,80717,Saint-Sauflieu,SAINT SAUFLIEU,2.253447548387935,49.7856982980147,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:49.998081,,,1943-01-01,,,,,
80718,80718,Saint-Sauveur,SAINT SAUVEUR,2.211231034774957,49.947740379912204,200071223,Communauté de communes Nièvre et Somme,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:41.856832,,,1943-01-01,,,,,
80719,80719,Sainte-Segrée,SAINTE SEGREE,1.9140854385211603,49.76085428529923,200071181,Communauté de communes Somme Sud-Ouest,80630,Poix-de-Picardie,3202,Amiens,802,Amiens,80,2025-06-26 23:12:15.54686,,,1943-01-01,,,,,
80722,80722,Saint-Vaast-en-Chaussée,SAINT VAAST EN CHAUSSEE,2.203465728853699,49.971271028957865,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:15.548847,,,1943-01-01,,,,,
80723,80723,Saisseval,SAISSEVAL,2.118798463302656,49.90120828510474,200071223,Communauté de communes Nièvre et Somme,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:30.281085,,,1943-01-01,,,,,
80724,80724,Saleux,SALEUX,2.2185091719183716,49.86190506091392,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:19.006734,,,1943-01-01,,,,,
80725,80725,Salouël,SALOUEL,2.2404525199618033,49.86976682373688,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:33.208573,,,1943-01-01,,,,,
80726,80726,Sancourt,SANCOURT,3.044841661265107,49.77039335625096,200070985,Communauté de communes de l'Est de la Somme,80410,Ham,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:55.690684,,,1943-01-01,,,,,
80728,80728,Saulchoy-sous-Poix,SAULCHOY SOUS POIX,1.9391116344981973,49.756960080326614,200071181,Communauté de communes Somme Sud-Ouest,80630,Poix-de-Picardie,3202,Amiens,802,Amiens,80,2025-06-26 23:12:50.335787,,,1943-01-01,,,,,
80729,80729,Sauvillers-Mongival,SAUVILLERS MONGIVAL,2.466049416518424,49.72005395436469,200070969,Communauté de communes Avre Luce Noye,80570,Moreuil,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:58.819641,,,1943-01-01,,,,,
80730,80730,Saveuse,SAVEUSE,2.2081758046048017,49.89568887331103,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:58.936916,,,1943-01-01,,,,,
80732,80732,Senarpont,SENARPONT,1.7179628716210016,49.89219820744626,200071181,Communauté de communes Somme Sud-Ouest,76035,Aumale,3201,Abbeville,802,Amiens,80,2025-06-26 23:12:33.210568,,,1943-01-01,,,,,
80733,80733,Senlis-le-Sec,SENLIS LE SEC,2.577827269026643,50.02766919705424,248000747,Communauté de communes du Pays du Coquelicot,80016,Albert,3202,Amiens,804,Péronne,80,2025-06-26 23:12:09.003805,,,1943-01-01,,,,,
80734,80734,Sentelie,SENTELIE,2.0230094348044605,49.72128130579929,200071181,Communauté de communes Somme Sud-Ouest,60286,Grandvilliers,3202,Amiens,802,Amiens,80,2025-06-26 23:12:45.391951,,,1943-01-01,,,,,
80735,80735,Seux,SEUX,2.105673237432996,49.87690594546507,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:16.757925,,,1943-01-01,,,,,
80736,80736,Sorel-en-Vimeu,SOREL EN VIMEU,1.9132519052163537,50.0122879463734,200070993,Communauté d'agglomération de la Baie de Somme,80013,Airaines,3201,Abbeville,801,Abbeville,80,2025-06-26 23:13:03.497817,,,1943-01-01,,,,,
80737,80737,Sorel,SOREL,3.05265827469117,50.02559759159309,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),59122,Cambrai,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:34.083541,,,1943-01-01,,,,,
80738,80738,Soues,SOUES,2.058093226446268,49.95327406452452,200071223,Communauté de communes Nièvre et Somme,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:55.692681,,,1943-01-01,,,,,
80740,80740,Sourdon,SOURDON,2.4015790987410557,49.707779161880154,200070969,Communauté de communes Avre Luce Noye,80010,Ailly-sur-Noye,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:55.694685,,,1943-01-01,,,,,
80741,80741,Soyécourt,SOYECOURT,2.7959345600043792,49.86401903253183,200070928,Communauté de communes Terre de Picardie,80680,Rosières-en-Santerre,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:34.084618,,,1943-01-01,,,,,
80742,80742,Surcamps,SURCAMPS,2.0843574333599446,50.06636647169355,200071223,Communauté de communes Nièvre et Somme,80318,Flixecourt,3202,Amiens,802,Amiens,80,2025-06-26 23:12:33.214576,,,1943-01-01,,,,,
80743,80743,Suzanne,SUZANNE,2.761277692855672,49.95856943663094,248000747,Communauté de communes du Pays du Coquelicot,80016,Albert,3202,Amiens,804,Péronne,80,2025-06-26 23:12:03.017525,,,1943-01-01,,,,,
80744,80744,Tailly,TAILLY,1.9483289608528769,49.93440887077098,200071181,Communauté de communes Somme Sud-Ouest,80013,Airaines,3201,Abbeville,802,Amiens,80,2025-06-26 23:12:16.759925,,,1943-01-01,,,,,
80746,80746,Talmas,TALMAS,2.3442709987279473,50.04097300210025,200070951,Communauté de communes du Territoire Nord Picardie,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:36.641502,,,1943-01-01,,,,,
80749,80749,Terramesnil,TERRAMESNIL,2.385122786074674,50.100549706758855,200070951,Communauté de communes du Territoire Nord Picardie,80253,Doullens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:01.924814,,,1943-01-01,,,,,
80750,80750,Tertry,TERTRY,3.070739020286923,49.85997170209218,200070985,Communauté de communes de l'Est de la Somme,80620,Péronne,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:34.085616,,,1943-01-01,,,,,
80751,80751,Thennes,THENNES,2.4794826435433195,49.80375592051355,200070969,Communauté de communes Avre Luce Noye,80570,Moreuil,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:21.216592,,,1943-01-01,,,,,
91679,91679,Villiers-le-Bâcle,VILLIERS LE BACLE,2.1219968588544247,48.729062807220494,200056232,Communauté d'agglomération Communauté Paris-Saclay,75056,Paris,1113,Saclay,913,Palaiseau,91,2025-06-26 23:12:16.592793,,,1968-01-01,,,,,
80752,80752,Thézy-Glimont,THEZY GLIMONT,2.4373005301705746,49.82150602971898,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:51.939748,,,1943-01-01,,,,,
80753,80753,Thiepval,THIEPVAL,2.6875437059158935,50.05992334559238,248000747,Communauté de communes du Pays du Coquelicot,80016,Albert,3202,Amiens,804,Péronne,80,2025-06-26 23:12:33.215572,,,1943-01-01,,,,,
80754,80754,Thieulloy-l'Abbaye,THIEULLOY L ABBAYE,1.9443303717491325,49.8200975502864,200071181,Communauté de communes Somme Sud-Ouest,80630,Poix-de-Picardie,3202,Amiens,802,Amiens,80,2025-06-26 23:12:55.695685,,,1943-01-01,,,,,
80755,80755,Thieulloy-la-Ville,THIEULLOY LA VILLE,1.9301850454555731,49.74355744644376,200071181,Communauté de communes Somme Sud-Ouest,80630,Poix-de-Picardie,3202,Amiens,802,Amiens,80,2025-06-26 23:12:19.007738,,,1943-01-01,,,,,
80756,80756,Thièvres,THIEVRES,2.46199820118424,50.11816137953044,248000747,Communauté de communes du Pays du Coquelicot,80253,Doullens,3202,Amiens,804,Péronne,80,2025-06-26 23:12:10.899771,,,1943-01-01,,,,,
80757,80757,Thoix,THOIX,2.064159741223361,49.70423032498069,200071181,Communauté de communes Somme Sud-Ouest,80211,Conty,3202,Amiens,802,Amiens,80,2025-06-26 23:12:21.217588,,,1943-01-01,,,,,
80758,80758,Thory,THORY,2.4306822445394003,49.72022103686916,200070969,Communauté de communes Avre Luce Noye,80010,Ailly-sur-Noye,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:34.086629,,,1943-01-01,,,,,
80759,80759,Tilloloy,TILLOLOY,2.744738006863325,49.64196587880982,200070977,Communauté de communes du Grand Roye,80685,Roye,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:58.937917,,,1943-01-01,,,,,
80762,80762,Tincourt-Boucly,TINCOURT BOUCLY,3.0490436237995784,49.93828900814893,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),80620,Péronne,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:25.919202,,,1943-01-01,,,,,
80763,80763,Le Titre,LE TITRE,1.8015520095078603,50.18839370580069,200070936,Communauté de communes Ponthieu-Marquenterre,80001,Abbeville,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:06.463519,,,1943-01-01,,,,,
80764,80764,Tœufles,TOEUFLES,1.711727453377293,50.06250392572321,200070944,Communauté de communes du Vimeu,80368,Friville-Escarbotin,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:40.239756,,,1943-01-01,,,,,
80765,80765,Tours-en-Vimeu,TOURS EN VIMEU,1.684367920011741,50.03531439960112,200070944,Communauté de communes du Vimeu,80368,Friville-Escarbotin,3201,Abbeville,801,Abbeville,80,2025-06-26 23:13:03.94037,,,1943-01-01,,,,,
80766,80766,Toutencourt,TOUTENCOURT,2.4649737042213333,50.04507190029177,248000747,Communauté de communes du Pays du Coquelicot,80016,Albert,3202,Amiens,804,Péronne,80,2025-06-26 23:12:30.282086,,,1943-01-01,,,,,
80767,80767,Le Translay,LE TRANSLAY,1.663512689426951,49.97373250356146,200071181,Communauté de communes Somme Sud-Ouest,76101,Blangy-sur-Bresle,3201,Abbeville,802,Amiens,80,2025-06-26 23:12:40.241162,,,1943-01-01,,,,,
80769,80769,Treux,TREUX,2.591923254200427,49.95181290433541,248000499,Communauté de communes du Val de Somme,80016,Albert,3202,Amiens,802,Amiens,80,2025-06-26 23:12:03.018523,,,1943-01-01,,,,,
80770,80770,Tully,TULLY,1.5151377601258311,50.082869563703525,200070944,Communauté de communes du Vimeu,80368,Friville-Escarbotin,58,La Vallée de la Bresle-Vimeu,801,Abbeville,80,2025-06-26 23:12:25.920511,,,1943-01-01,,,,,
80771,80771,Ugny-l'Équipée,UGNY L EQUIPEE,3.0662833011552353,49.81492317710957,200070985,Communauté de communes de l'Est de la Somme,80410,Ham,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:34.088617,,,1943-01-01,,,,,
80773,80773,Vadencourt,VADENCOURT,2.490626030142013,50.01767301414428,200070951,Communauté de communes du Territoire Nord Picardie,80016,Albert,3202,Amiens,802,Amiens,80,2025-06-26 23:12:58.820643,,,1943-01-01,,,,,
80774,80774,Vaire-sous-Corbie,VAIRE SOUS CORBIE,2.549791390920037,49.90126930367806,248000499,Communauté de communes du Val de Somme,80212,Corbie,3202,Amiens,802,Amiens,80,2025-06-26 23:12:01.92582,,,1943-01-01,,,,,
80775,80775,Valines,VALINES,1.6271601176489672,50.07944279579629,200070944,Communauté de communes du Vimeu,80368,Friville-Escarbotin,58,La Vallée de la Bresle-Vimeu,801,Abbeville,80,2025-06-26 23:12:41.859057,,,1943-01-01,,,,,
80776,80776,Varennes,VARENNES,2.5185600904508707,50.04569000422698,248000747,Communauté de communes du Pays du Coquelicot,80016,Albert,3202,Amiens,804,Péronne,80,2025-06-26 23:12:33.217573,,,1943-01-01,,,,,
80777,80777,Vauchelles-lès-Authie,VAUCHELLES LES AUTHIE,2.4694763251476397,50.0942908186761,248000747,Communauté de communes du Pays du Coquelicot,80253,Doullens,3202,Amiens,804,Péronne,80,2025-06-26 23:12:15.549846,,,1943-01-01,,,,,
80778,80778,Vauchelles-lès-Domart,VAUCHELLES LES DOMART,2.0586954228131953,50.056578715094325,200071223,Communauté de communes Nièvre et Somme,80318,Flixecourt,3202,Amiens,802,Amiens,80,2025-06-26 23:12:01.927699,,,1943-01-01,,,,,
80780,80780,Vaudricourt,VAUDRICOURT,1.5490221477906523,50.11522373416849,200070993,Communauté d'agglomération de la Baie de Somme,80368,Friville-Escarbotin,58,La Vallée de la Bresle-Vimeu,801,Abbeville,80,2025-06-26 23:12:55.697683,,,1943-01-01,,,,,
80781,80781,Vauvillers,VAUVILLERS,2.7055316127963445,49.84356709733876,200070928,Communauté de communes Terre de Picardie,80680,Rosières-en-Santerre,3202,Amiens,804,Péronne,80,2025-06-26 23:12:19.008737,,,1943-01-01,,,,,
80782,80782,Vaux-en-Amiénois,VAUX EN AMIENOIS,2.243320576201865,49.972770176962044,248000531,Communauté d'agglomération Amiens Métropole,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:21.21958,,,1943-01-01,,,,,
80783,80783,Vaux-Marquenneville,VAUX MARQUENNEVILLE,1.7843297235743534,49.98843639404875,200070993,Communauté d'agglomération de la Baie de Somme,80606,Oisemont,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:41.860069,,,1943-01-01,,,,,
80784,80784,Vaux-sur-Somme,VAUX SUR SOMME,2.5535232287310405,49.92768351589943,248000499,Communauté de communes du Val de Somme,80212,Corbie,3202,Amiens,802,Amiens,80,2025-06-26 23:13:03.942372,,,1943-01-01,,,,,
80785,80785,Vecquemont,VECQUEMONT,2.442346778255353,49.89154329138217,248000499,Communauté de communes du Val de Somme,80212,Corbie,3202,Amiens,802,Amiens,80,2025-06-26 23:12:31.135752,,,1943-01-01,,,,,
80786,80786,Velennes,VELENNES,2.0980752605720148,49.76688743985383,200071181,Communauté de communes Somme Sud-Ouest,80211,Conty,3202,Amiens,802,Amiens,80,2025-06-26 23:13:03.499818,,,1943-01-01,,,,,
80787,80787,Vercourt,VERCOURT,1.7047361949007904,50.296706363289246,200070936,Communauté de communes Ponthieu-Marquenterre,80688,Rue,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:16.761925,,,1943-01-01,,,,,
80788,80788,Vergies,VERGIES,1.84578567535837,49.9338566979321,200071181,Communauté de communes Somme Sud-Ouest,80606,Oisemont,3201,Abbeville,802,Amiens,80,2025-06-26 23:13:03.500817,,,1943-01-01,,,,,
80790,80790,Verpillières,VERPILLIERES,2.823399166663358,49.66667655779807,200070977,Communauté de communes du Grand Roye,80685,Roye,3202,Amiens,803,Montdidier,80,2025-06-26 23:11:57.344298,,,1943-01-01,,,,,
80792,80792,La Vicogne,LA VICOGNE,2.3260994569542954,50.064126981728954,200070951,Communauté de communes du Territoire Nord Picardie,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:30.283099,,,1943-01-01,,,,,
80793,80793,Vignacourt,VIGNACOURT,2.1868304092732043,50.00844841045648,200071223,Communauté de communes Nièvre et Somme,80318,Flixecourt,3202,Amiens,802,Amiens,80,2025-06-26 23:12:25.921514,,,1943-01-01,,,,,
80794,80794,Villecourt,VILLECOURT,2.973271227228086,49.798627395748,200070985,Communauté de communes de l'Est de la Somme,80410,Ham,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:58.822642,,,1943-01-01,,,,,
93008,93008,Bobigny,BOBIGNY,2.4458202203729247,48.908609723772294,200054781,Métropole du Grand Paris,75056,Paris,1109,Paris,931,Bobigny,93,2025-06-26 23:12:01.297547,,,1968-01-01,,,,,
93010,93010,Bondy,BONDY,2.4832247664021327,48.90362750452862,200054781,Métropole du Grand Paris,75056,Paris,1109,Paris,931,Bobigny,93,2025-06-26 23:12:03.249537,,,1968-01-01,,,,,
80795,80795,Ville-le-Marclet,VILLE LE MARCLET,2.0901516089767047,50.03994252665148,200071223,Communauté de communes Nièvre et Somme,80318,Flixecourt,3202,Amiens,802,Amiens,80,2025-06-26 23:12:58.823641,,,1943-01-01,,,,,
80796,80796,Villeroy,VILLEROY,1.7270052193279164,49.93940535375193,200071181,Communauté de communes Somme Sud-Ouest,80606,Oisemont,3201,Abbeville,802,Amiens,80,2025-06-26 23:12:58.824643,,,1943-01-01,,,,,
80797,80797,Villers-aux-Érables,VILLERS AUX ERABLES,2.528355526583564,49.79183159873538,200070969,Communauté de communes Avre Luce Noye,80570,Moreuil,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:12.644445,,,1943-01-01,,,,,
80798,80798,Villers-Bocage,VILLERS BOCAGE,2.3226947172790773,50.00488055568185,200070951,Communauté de communes du Territoire Nord Picardie,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:41.862057,,,1943-01-01,,,,,
80799,80799,Villers-Bretonneux,VILLERS BRETONNEUX,2.5190084136088373,49.864420065149574,248000499,Communauté de communes du Val de Somme,80799,Villers-Bretonneux,3202,Amiens,802,Amiens,80,2025-06-26 23:13:03.944372,,,1943-01-01,,,,,
