id,code,nom,nom_norm,lon,lat,is_irisee,arrondissement_code,arrondissement_nom,type,grd_quart_code,grd_quart_nom,in_ctu,commune_id,date,is_main
343290000,343290000,Vendres,VENDRES,3.227078091509371,43.25816447819135,f,34329,Vendres,C,3432900,,f,34329,2025-06-26 23:17:42.788779,t
350290000,350290000,Bonnemain,BONNEMAIN,-1.761333688746665,48.471176355853984,f,35029,Bonnemain,C,3502900,,f,35029,2025-06-26 23:17:42.795778,t
351830000,351830000,Mondevert,MONDEVERT,-1.0903883783981287,48.08451168711331,f,35183,Mondevert,C,3518300,,f,35183,2025-06-26 23:17:42.800777,t
352880102,352880102,Le Sillon-Courtoisville,LE SILLON COURTOISVILLE,-2.0030567431400677,48.65524871443979,t,35288,Saint-Malo,A,3528801,Urbain Nord,f,35288,2025-06-26 23:17:42.804775,f
352880107,352880107,Saint-Ideuc-La Haize,SAINT IDEUC LA HAIZE,-1.9760793757380128,48.665604131410866,t,35288,Saint-Malo,A,3528801,Urbain Nord,f,35288,2025-06-26 23:17:42.805775,f
340030201,340030201,Le Cap d'Agde,LE CAP D AGDE,3.507870569465794,43.28626449178215,t,34003,Agde,A,3400302,Le Cap d'Agde,f,34003,2025-06-26 23:17:42.769497,f
340200000,340200000,Azillanet,AZILLANET,2.7455078759484954,43.32383731457934,f,34020,Azillanet,C,3402000,,f,34020,2025-06-26 23:17:42.770494,t
343370101,343370101,Centre Ville,CENTRE VILLE,3.8574286187122624,43.53340519880937,t,34337,Villeneuve-lès-Maguelone,A,3433701,Villeneuve-lès-Maguelone,f,34337,2025-06-26 23:17:42.790776,f
341240000,341240000,Lacoste,LACOSTE,3.4232760553207275,43.65706563149785,f,34124,Lacoste,C,3412400,,f,34124,2025-06-26 23:17:42.775497,t
351150102,351150102,Bonabry-Gare,BONABRY GARE,-1.1923498093876532,48.349712729063896,t,35115,Fougères,A,3511501,Fougères,f,35115,2025-06-26 23:17:42.797775,t
332360101,332360101,Lège Bourg,LEGE BOURG,-1.1564670664309316,44.80258844617149,t,33236,Lège-Cap-Ferret,A,3323601,Lège-Cap-Ferret,f,33236,2025-06-26 23:17:42.755253,t
362050000,362050000,Saint-Pierre-de-Jards,SAINT PIERRE DE JARDS,1.9701782127884593,47.10239067652991,f,36205,Saint-Pierre-de-Jards,C,3620500,,f,36205,2025-06-26 23:17:42.817421,t
381000000,381000000,Le Cheylas,LE CHEYLAS,5.998434834497574,45.381365634166784,f,38100,Le Cheylas,C,3810000,,f,38100,2025-06-26 23:17:42.835703,t
361670000,361670000,Preuilly-la-Ville,PREUILLY LA VILLE,0.9804094770029963,46.69755944801051,f,36167,Preuilly-la-Ville,C,3616700,,f,36167,2025-06-26 23:17:42.815982,t
370420000,370420000,Candes-Saint-Martin,CANDES SAINT MARTIN,0.07367196192024385,47.20277186865043,f,37042,Candes-Saint-Martin,C,3704200,,f,37042,2025-06-26 23:17:42.818425,t
372610105,372610105,Centre 5,CENTRE 5,0.684336438599509,47.39203362280238,t,37261,Tours,A,3726101,Centre,f,37261,2025-06-26 23:17:42.827701,f
383560000,383560000,Saint-André-en-Royans,SAINT ANDRE EN ROYANS,5.33674870630116,45.083105372792694,f,38356,Saint-André-en-Royans,C,3835600,,f,38356,2025-06-26 23:17:42.853084,t
385630108,385630108,Criel-Champfeuillet,CRIEL CHAMPFEUILLET,5.578587409357212,45.35348616267165,t,38563,Voiron,A,3856301,Voiron,f,38563,2025-06-26 23:17:42.860731,f
360060000,360060000,Argenton-sur-Creuse,ARGENTON SUR CREUSE,1.4926080643517967,46.578723627400485,f,36006,Argenton-sur-Creuse,C,3600600,,f,36006,2025-06-26 23:17:42.80878,t
385450101,385450101,Centre Ville,CENTRE VILLE,5.683523465876685,45.03397719791762,t,38545,Vif,A,3854501,Vif,f,38545,2025-06-26 23:17:42.859606,f
370750000,370750000,Cigogné,CIGOGNE,0.9432841617597509,47.26582560721923,f,37075,Cigogné,C,3707500,,f,37075,2025-06-26 23:17:42.822766,t
380680000,380680000,Champagnier,CHAMPAGNIER,5.721512529179176,45.11062714677256,f,38068,Champagnier,C,3806800,,f,38068,2025-06-26 23:17:42.834696,t
383070000,383070000,Pisieu,PISIEU,5.073812866566794,45.38666567461597,f,38307,Pisieu,C,3830700,,f,38307,2025-06-26 23:17:42.848084,t
360120000,360120000,Baraize,BARAIZE,1.57009875256141,46.48083493271461,f,36012,Baraize,C,3601200,,f,36012,2025-06-26 23:17:42.809776,t
383390000,383390000,Roche,ROCHE,5.155931208365685,45.574563609707305,f,38339,Roche,C,3833900,,f,38339,2025-06-26 23:17:42.850081,t
380650000,380650000,Châbons,CHABONS,5.425500171572656,45.44814700407935,f,38065,Châbons,C,3806500,,f,38065,2025-06-26 23:17:42.833703,t
383930000,383930000,Saint-Hilaire-de-la-Côte,SAINT HILAIRE DE LA COTE,5.329527339419538,45.38951371431542,f,38393,Saint-Hilaire-de-la-Côte,C,3839300,,f,38393,2025-06-26 23:17:42.856084,t
382260000,382260000,Mens,MENS,5.752276345414498,44.81476488527546,f,38226,Mens,C,3822600,,f,38226,2025-06-26 23:17:42.844084,t
353390000,353390000,Trans-la-Forêt,TRANS LA FORET,-1.6037975204389026,48.48772186431816,f,35339,Trans-la-Forêt,C,3533900,,f,35339,2025-06-26 23:17:42.807779,t
382700000,382700000,La Murette,LA MURETTE,5.541294627421656,45.381778896025345,f,38270,La Murette,C,3827000,,f,38270,2025-06-26 23:17:42.846081,t
381940000,381940000,Izeaux,IZEAUX,5.430564840629995,45.34325577715374,f,38194,Izeaux,C,3819400,,f,38194,2025-06-26 23:17:42.843081,t
382920000,382920000,Villages du Lac de Paladru,VILLAGES DU LAC DE PALADRU,5.5319958238824425,45.4717525921323,f,38292,Villages du Lac de Paladru,C,3829200,,f,38292,2025-06-26 23:17:42.847081,t
383170103,383170103,Les Îles de Mars-Les Olympiades,LES ILES DE MARS LES OLYMPIADES,5.697296764033808,45.13236982378572,t,38317,Le Pont-de-Claix,A,3831701,Pont-de-Claix,f,38317,2025-06-26 23:17:42.849081,f
383900000,383900000,Saint-Gervais,SAINT GERVAIS,5.497584552542771,45.19038876476668,f,38390,Saint-Gervais,C,3839000,,f,38390,2025-06-26 23:17:42.855085,t
381850505,381850505,Poterne,POTERNE,5.748482136070488,45.17444049927942,t,38185,Grenoble,A,3818505,Secteur 5,f,38185,2025-06-26 23:17:42.838077,f
381850606,381850606,Helbronner,HELBRONNER,5.737714583206347,45.16495990737542,t,38185,Grenoble,A,3818506,Secteur 6,f,38185,2025-06-26 23:17:42.838077,f
361240000,361240000,Migné,MIGNE,1.301663913711831,46.71222392636625,f,36124,Migné,C,3612400,,f,36124,2025-06-26 23:17:42.814987,t
370590000,370590000,Charentilly,CHARENTILLY,0.5951049007735658,47.469131727886165,f,37059,Charentilly,C,3705900,,f,37059,2025-06-26 23:17:42.821692,t
371820000,371820000,Pernay,PERNAY,0.5176472289637871,47.45341476010804,f,37182,Pernay,C,3718200,,f,37182,2025-06-26 23:17:42.824757,t
381330000,381330000,Coublevie,COUBLEVIE,5.618065857535713,45.35671201387285,f,38133,Coublevie,C,3813300,,f,38133,2025-06-26 23:17:42.837073,t
381930104,381930104,Zone Commerciale Les Sayes,ZONE COMMERCIALE LES SAYES,5.231169428549291,45.610845487018935,t,38193,L'Isle-d'Abeau,C,3819301,L'Isle-d'Abeau,f,38193,2025-06-26 23:17:42.841077,f
381860000,381860000,Gresse-en-Vercors,GRESSE EN VERCORS,5.525894766817711,44.88646548943843,f,38186,Gresse-en-Vercors,C,3818600,,f,38186,2025-06-26 23:17:42.84008,t
353340101,353340101,Ouest,OUEST,-1.5979557323177107,48.15900362957816,t,35334,Thorigné-Fouillard,A,3533401,Thorigné-Fouillard,f,35334,2025-06-26 23:17:42.806778,f
383820202,383820202,Moutonnées,MOUTONNEES,5.682366351429394,45.22478062149044,t,38382,Saint-Égrève,A,3838202,Est,f,38382,2025-06-26 23:17:42.854084,f
391600000,391600000,Commenailles,COMMENAILLES,5.437128122185009,46.80589630819453,f,39160,Commenailles,C,3916000,,f,39160,2025-06-26 23:17:42.862091,t
360440301,360440301,Touvent 1,TOUVENT 1,1.6866898261147125,46.796757132695284,t,36044,Châteauroux,A,3604403,Grand Quartier 3,f,36044,2025-06-26 23:17:42.811983,f
372330104,372330104,Aubrière Jean Jaurès,AUBRIERE JEAN JAURES,0.7252548345029192,47.3940366903389,t,37233,Saint-Pierre-des-Corps,A,3723301,Saint-Pierre-des-Corps,f,37233,2025-06-26 23:17:42.827701,t
382280000,382280000,Merlas,MERLAS,5.658473564324373,45.439597300083015,f,38228,Merlas,C,3822800,,f,38228,2025-06-26 23:17:42.845081,t
370550000,370550000,Channay-sur-Lathan,CHANNAY SUR LATHAN,0.25236323186522525,47.477325174312064,f,37055,Channay-sur-Lathan,C,3705500,,f,37055,2025-06-26 23:17:42.820426,t
384660000,384660000,Saint-Vincent-de-Mercuze,SAINT VINCENT DE MERCUZE,5.95902316345487,45.374656329769095,f,38466,Saint-Vincent-de-Mercuze,C,3846600,,f,38466,2025-06-26 23:17:42.858606,t
370440000,370440000,La Celle-Guenand,LA CELLE GUENAND,0.9000268855162791,46.949190642080396,f,37044,La Celle-Guenand,C,3704400,,f,37044,2025-06-26 23:17:42.819427,t
372160000,372160000,Saint-Épain,SAINT EPAIN,0.5784071174381856,47.153301900287005,f,37216,Saint-Épain,C,3721600,,f,37216,2025-06-26 23:17:42.826764,t
360230000,360230000,Bouges-le-Château,BOUGES LE CHATEAU,1.664587842693155,47.03163019501437,f,36023,Bouges-le-Château,C,3602300,,f,36023,2025-06-26 23:17:42.810977,t
371340000,371340000,Louans,LOUANS,0.7387245565354928,47.17961484002347,f,37134,Louans,C,3713400,,f,37134,2025-06-26 23:17:42.823718,t
384390000,384390000,Crêts en Belledonne,CRETS EN BELLEDONNE,6.03769079061386,45.35964309052111,f,38439,Crêts en Belledonne,C,3843900,,f,38439,2025-06-26 23:17:42.857609,t
380460000,380460000,Bizonnes,BIZONNES,5.379091511172649,45.446970724022535,f,38046,Bizonnes,C,3804600,,f,38046,2025-06-26 23:17:42.830737,t
360580000,360580000,Concremiers,CONCREMIERS,1.0155329803481938,46.594228194979756,f,36058,Concremiers,C,3605800,,f,36058,2025-06-26 23:17:42.812984,t
380600000,380600000,Brion,BRION,5.340065851708295,45.29224665609359,f,38060,Brion,C,3806000,,f,38060,2025-06-26 23:17:42.831709,t
380620000,380620000,La Buissière,LA BUISSIERE,5.986359388979405,45.408959188199525,f,38062,La Buissière,C,3806200,,f,38062,2025-06-26 23:17:42.832703,t
574260000,574260000,Luttange,LUTTANGE,6.2975758522591345,49.27342028365717,f,57426,Luttange,C,5742600,,f,57426,2025-06-26 23:17:43.792037,t
421350000,421350000,Marclopt,MARCLOPT,4.221669538931566,45.663966579459895,f,42135,Marclopt,C,4213500,,f,42135,2025-06-26 23:17:42.907545,t
402030000,402030000,Nassiet,NASSIET,-0.6899514609179863,43.59890823816205,f,40203,Nassiet,C,4020300,,f,40203,2025-06-26 23:17:42.880132,t
400460103,400460103,Bourg 2,BOURG 2,-1.1584142940936604,44.37983325389486,t,40046,Biscarrosse,A,4004601,Biscarrosse,f,40046,2025-06-26 23:17:42.875121,t
395140000,395140000,Serre-les-Moulières,SERRE LES MOULIERES,5.614422952673899,47.20570110274918,f,39514,Serre-les-Moulières,C,3951400,,f,39514,2025-06-26 23:17:42.870137,t
411990000,411990000,Saint-Amand-Longpré,SAINT AMAND LONGPRE,1.000323114031665,47.68404852538732,f,41199,Saint-Amand-Longpré,C,4119900,,f,41199,2025-06-26 23:17:42.894132,t
393590000,393590000,Montmarlon,MONTMARLON,5.966418551673916,46.87318619932891,f,39359,Montmarlon,C,3935900,,f,39359,2025-06-26 23:17:42.865728,t
420840000,420840000,Débats-Rivière-d'Orpra,DEBATS RIVIERE D ORPRA,3.9417061271839167,45.75748106978204,f,42084,Débats-Rivière-d'Orpra,C,4208400,,f,42084,2025-06-26 23:17:42.904244,t
421620000,421620000,Ouches,OUCHES,3.9956731040836,46.01384194756304,f,42162,Ouches,C,4216200,,f,42162,2025-06-26 23:17:42.91159,t
395720000,395720000,Villette-lès-Arbois,VILLETTE LES ARBOIS,5.743836211541656,46.93351616253807,f,39572,Villette-lès-Arbois,C,3957200,,f,39572,2025-06-26 23:17:42.872122,t
400300000,400300000,Baudignan,BAUDIGNAN,0.03876421902538893,44.088265818092715,f,40030,Baudignan,C,4003000,,f,40030,2025-06-26 23:17:42.874122,t
401200000,401200000,Hastingues,HASTINGUES,-1.1373218193054029,43.515859960659704,f,40120,Hastingues,C,4012000,,f,40120,2025-06-26 23:17:42.878122,t
420260000,420260000,Briennon,BRIENNON,4.077421764758021,46.147427008290734,f,42026,Briennon,C,4202600,,f,42026,2025-06-26 23:17:42.9023,t
422180403,422180403,Badouillère Ouest,BADOUILLERE OUEST,4.388435997429629,45.4306381423413,t,42218,Saint-Étienne,A,4221804,Saint-Roch-Badouillère-Chavanelle,f,42218,2025-06-26 23:17:42.916619,f
422180702,422180702,Montaud,MONTAUD,4.37528507380284,45.45105408494167,t,42218,Saint-Étienne,A,4221807,Montaud-Le Grand Clos,f,42218,2025-06-26 23:17:42.916619,f
422181601,422181601,Montferré,MONTFERRE,4.38657194726955,45.42380519579156,t,42218,Saint-Étienne,A,4221816,Cotonne-Devey-Malacussy,f,42218,2025-06-26 23:17:42.918621,f
422181803,422181803,Chabrier-Forum,CHABRIER FORUM,4.398279563011225,45.47032190844869,t,42218,Saint-Étienne,A,4221818,Montreynaud,f,42218,2025-06-26 23:17:42.920615,f
394200000,394200000,Pimorin,PIMORIN,5.500642720127537,46.49603048987703,f,39420,Pimorin,C,3942000,,f,39420,2025-06-26 23:17:42.867114,t
412520000,412520000,Suèvres,SUEVRES,1.4539786467336338,47.68162321325569,f,41252,Suèvres,C,4125200,,f,41252,2025-06-26 23:17:42.896129,t
394580000,394580000,Revigny,REVIGNY,5.6092673122762005,46.62807689606986,f,39458,Revigny,C,3945800,,f,39458,2025-06-26 23:17:42.868118,t
395230000,395230000,Syam,SYAM,5.951908647027143,46.69680695484753,f,39523,Syam,C,3952300,,f,39523,2025-06-26 23:17:42.871125,t
402210000,402210000,Perquie,PERQUIE,-0.25875244774692685,43.86511129429279,f,40221,Perquie,C,4022100,,f,40221,2025-06-26 23:17:42.881132,t
403130000,403130000,Tartas,TARTAS,-0.783210547534269,43.81825119249076,f,40313,Tartas,C,4031300,,f,40313,2025-06-26 23:17:42.883132,t
421780000,421780000,Pradines,PRADINES,4.171406505597934,46.00035405565511,f,42178,Pradines,C,4217800,,f,42178,2025-06-26 23:17:42.913619,t
411410000,411410000,Moisy,MOISY,1.3183486265049857,47.91841417933842,f,41141,Moisy,C,4114100,,f,41141,2025-06-26 23:17:42.887132,t
410780000,410780000,Épuisay,EPUISAY,0.9277121851147982,47.89437549963619,f,41078,Épuisay,C,4107800,,f,41078,2025-06-26 23:17:42.885133,t
412970000,412970000,Yvoy-le-Marron,YVOY LE MARRON,1.8485313354383248,47.63663052818842,f,41297,Yvoy-le-Marron,C,4129700,,f,41297,2025-06-26 23:17:42.89931,t
420030000,420030000,Ambierle,AMBIERLE,3.891477608010024,46.106348081286576,f,42003,Ambierle,C,4200300,,f,42003,2025-06-26 23:17:42.900317,t
400230000,400230000,Baigts,BAIGTS,-0.7928156351493321,43.687576877078286,f,40023,Baigts,C,4002300,,f,40023,2025-06-26 23:17:42.873123,t
411220000,411220000,Maray,MARAY,1.8702315090030632,47.23552063928439,f,41122,Maray,C,4112200,,f,41122,2025-06-26 23:17:42.885133,t
411500000,411500000,Mont-près-Chambord,MONT PRES CHAMBORD,1.4482698821122932,47.557632801073716,f,41150,Mont-près-Chambord,C,4115000,,f,41150,2025-06-26 23:17:42.888132,t
411880000,411880000,Rhodon,RHODON,1.265751650983347,47.75397286357145,f,41188,Rhodon,C,4118800,,f,41188,2025-06-26 23:17:42.893132,t
422380000,422380000,Saint-Jean-la-Vêtre,SAINT JEAN LA VETRE,3.7920303648566023,45.77506735202247,f,42238,Saint-Jean-la-Vêtre,C,4223800,,f,42238,2025-06-26 23:17:42.92162,t
411840000,411840000,Prunay-Cassereau,PRUNAY CASSEREAU,0.9128203655782295,47.68460214698916,f,41184,Prunay-Cassereau,C,4118400,,f,41184,2025-06-26 23:17:42.892147,t
412430000,412430000,Selommes,SELOMMES,1.2119813166581717,47.76544160308265,f,41243,Selommes,C,4124300,,f,41243,2025-06-26 23:17:42.895133,t
420150000,420150000,Belmont-de-la-Loire,BELMONT DE LA LOIRE,4.350376366726206,46.16217956378365,f,42015,Belmont-de-la-Loire,C,4201500,,f,42015,2025-06-26 23:17:42.901303,t
421160000,421160000,Juré,JURE,3.8945165829170976,45.8910646152244,f,42116,Juré,C,4211600,,f,42116,2025-06-26 23:17:42.906539,t
412820000,412820000,Villeherviers,VILLEHERVIERS,1.8118165764211362,47.35953473293326,f,41282,Villeherviers,C,4128200,,f,41282,2025-06-26 23:17:42.898212,t
394780101,394780101,Centre Ville Nord,CENTRE VILLE NORD,5.870222572893838,46.4028979615811,t,39478,Saint-Claude,A,3947801,Saint-Claude,f,39478,2025-06-26 23:17:42.869121,f
421570000,421570000,Noailly,NOAILLY,4.003880820164828,46.14190742121925,f,42157,Noailly,C,4215700,,f,42157,2025-06-26 23:17:42.91059,t
393290000,393290000,Mièges,MIEGES,6.051461787272189,46.789983535014755,f,39329,Mièges,C,3932900,,f,39329,2025-06-26 23:17:42.865728,t
401990000,401990000,Mouscardès,MOUSCARDES,-0.8845132158548,43.58860353344466,f,40199,Mouscardès,C,4019900,,f,40199,2025-06-26 23:17:42.879125,t
420440202,420440202,Sud-Est,SUD EST,4.350094943497215,45.3879745884188,t,42044,Le Chambon-Feugerolles,A,4204402,Le Chambon Sud,f,42044,2025-06-26 23:17:42.903309,f
421700000,421700000,Perreux,PERREUX,4.144534611899469,46.04029524601297,f,42170,Perreux,C,4217000,,f,42170,2025-06-26 23:17:42.912612,t
402840102,402840102,Est,EST,-1.2992001135204794,43.65899663474992,t,40284,Saint-Vincent-de-Tyrosse,A,4028401,Saint-Vincent-de-Tyrosse,f,40284,2025-06-26 23:17:42.882132,f
421510000,421510000,Mornand-en-Forez,MORNAND EN FOREZ,4.119517345599608,45.67180167914315,f,42151,Mornand-en-Forez,C,4215100,,f,42151,2025-06-26 23:17:42.909593,t
421870101,421870101,Gare,GARE,4.066388985201274,46.04054002258818,t,42187,Roanne,A,4218701,Gare,f,42187,2025-06-26 23:17:42.914619,f
421870303,421870303,Fontquentin,FONTQUENTIN,4.0917249274956795,46.04325623552876,t,42187,Roanne,A,4218703,Fontquentin,f,42187,2025-06-26 23:17:42.915618,f
412680000,412680000,Veilleins,VEILLEINS,1.688140224766271,47.427719443496514,f,41268,Veilleins,C,4126800,,f,41268,2025-06-26 23:17:42.897132,t
421090000,421090000,L'Hôpital-sous-Rochefort,L HOPITAL SOUS ROCHEFORT,3.9355711539729206,45.772840904211606,f,42109,L'Hôpital-sous-Rochefort,C,4210900,,f,42109,2025-06-26 23:17:42.905249,t
430340000,430340000,Boisset,BOISSET,3.981355352119942,45.317054079426285,f,43034,Boisset,C,4303400,,f,43034,2025-06-26 23:17:42.928619,t
441430701,441430701,Ragon Ouest,RAGON OUEST,-1.5483305914944374,47.15991635554121,t,44143,Rezé,A,4414307,Ragon et la Malnoue,f,44143,2025-06-26 23:17:42.951983,f
450520000,450520000,Breteau,BRETEAU,2.8889343320360372,47.67747356660515,f,45052,Breteau,C,4505200,,f,45052,2025-06-26 23:17:42.960331,t
452840101,452840101,Puits de Ville-Centre Ville,PUITS DE VILLE CENTRE VILLE,1.9654259233475169,47.91110821689092,t,45284,Saint-Jean-de-Braye,A,4528401,Centre,f,45284,2025-06-26 23:17:42.975949,f
460550000,460550000,Capdenac,CAPDENAC,2.0671641795093785,44.58447242851213,f,46055,Capdenac,C,4605500,,f,46055,2025-06-26 23:17:42.979848,t
431920000,431920000,Saint-Haon,SAINT HAON,3.7615316425260197,44.85495468953661,f,43192,Saint-Haon,C,4319200,,f,43192,2025-06-26 23:17:42.932632,t
440090101,440090101,Nord,NORD,-1.47179824998132,47.21890542490737,t,44009,Basse-Goulaine,A,4400901,Basse-Goulaine,f,44009,2025-06-26 23:17:42.935628,f
442090103,442090103,Côte Est,COTE EST,-1.5985122806900012,47.30344744187832,t,44209,Treillières,A,4420901,Treillières,f,44209,2025-06-26 23:17:42.95833,f
460420101,460420101,Fénelon,FENELON,1.437419554278924,44.44379171412398,t,46042,Cahors,A,4604201,Centre Ville,f,46042,2025-06-26 23:17:42.977842,f
432190000,432190000,Saint-Préjet-Armandon,SAINT PREJET ARMANDON,3.5522040648347497,45.24951126979341,f,43219,Saint-Préjet-Armandon,C,4321900,,f,43219,2025-06-26 23:17:42.933632,t
441840106,441840106,Hôtel de ville,HOTEL DE VILLE,-2.2136185272521574,47.27467637564116,t,44184,Saint-Nazaire,A,4418401,Saint-Nazaire,f,44184,2025-06-26 23:17:42.955913,f
451110000,451110000,Courcy-aux-Loges,COURCY AUX LOGES,2.2174706134411806,48.054296972987906,f,45111,Courcy-aux-Loges,C,4511100,,f,45111,2025-06-26 23:17:42.961331,t
431590000,431590000,Raucoules,RAUCOULES,4.282107881356551,45.19185043461683,f,43159,Raucoules,C,4315900,,f,43159,2025-06-26 23:17:42.931623,t
440510000,440510000,Derval,DERVAL,-1.6776605822186776,47.65767814456295,f,44051,Derval,C,4405100,,f,44051,2025-06-26 23:17:42.939636,t
451340000,451340000,Épieds-en-Beauce,EPIEDS EN BEAUCE,1.6042349883151055,47.96253553911697,f,45134,Épieds-en-Beauce,C,4513400,,f,45134,2025-06-26 23:17:42.961331,t
451850000,451850000,Lombreuil,LOMBREUIL,2.6268377323257175,47.94218843123704,f,45185,Lombreuil,C,4518500,,f,45185,2025-06-26 23:17:42.964952,t
451840000,451840000,Lion-en-Sullias,LION EN SULLIAS,2.478703448181195,47.72361370300621,f,45184,Lion-en-Sullias,C,4518400,,f,45184,2025-06-26 23:17:42.963952,t
432280000,432280000,Saint-Victor-sur-Arlanc,SAINT VICTOR SUR ARLANC,3.776249689066399,45.33648889752815,f,43228,Saint-Victor-sur-Arlanc,C,4322800,,f,43228,2025-06-26 23:17:42.934631,t
441640000,441640000,Saint-Hilaire-de-Chaléons,SAINT HILAIRE DE CHALEONS,-1.8802775638924547,47.09573237465195,f,44164,Saint-Hilaire-de-Chaléons,C,4416400,,f,44164,2025-06-26 23:17:42.954913,t
440830000,440830000,La Limouzinière,LA LIMOUZINIERE,-1.6412483821976067,46.98750033827798,f,44083,La Limouzinière,C,4408300,,f,44083,2025-06-26 23:17:42.943647,t
451430000,451430000,Feins-en-Gâtinais,FEINS EN GATINAIS,2.8372328899678254,47.74671477997794,f,45143,Feins-en-Gâtinais,C,4514300,,f,45143,2025-06-26 23:17:42.962945,t
441090201,441090201,Plessis Cellier-Roche Maurice,PLESSIS CELLIER ROCHE MAURICE,-1.6114503716751485,47.200359625152615,t,44109,Nantes,A,4410902,Chantenay-Bellevue-Sainte-Anne,f,44109,2025-06-26 23:17:42.945902,f
441090505,441090505,Coulmiers-Jardin des Plantes,COULMIERS JARDIN DES PLANTES,-1.5399357531782223,47.22159153169205,t,44109,Nantes,A,4410905,Saint-Donatien-Malakoff,f,44109,2025-06-26 23:17:42.94691,f
441091101,441091101,Grêneraie-Clos Torreau,GRENERAIE CLOS TORREAU,-1.5302891311870637,47.19764258062909,t,44109,Nantes,A,4410911,Quartiers Sud,f,44109,2025-06-26 23:17:42.947984,f
440470102,440470102,La Noë Saint-Jean,LA NOE SAINT JEAN,-1.7306042121611271,47.21895945794446,t,44047,Couëron,A,4404701,Centre ville,f,44047,2025-06-26 23:17:42.938626,f
422890000,422890000,Saint-Symphorien-de-Lay,SAINT SYMPHORIEN DE LAY,4.217125635082891,45.94365744648779,f,42289,Saint-Symphorien-de-Lay,C,4228900,,f,42289,2025-06-26 23:17:42.927619,t
440240000,440240000,Brains,BRAINS,-1.7260996695836361,47.17032194352299,f,44024,Brains,C,4402400,,f,44024,2025-06-26 23:17:42.937575,t
440620000,440620000,Le Gâvre,LE GAVRE,-1.794042564297467,47.5282490479087,f,44062,Le Gâvre,C,4406200,,f,44062,2025-06-26 23:17:42.942633,t
452280000,452280000,Nibelle,NIBELLE,2.3124660334411202,48.01464806910664,f,45228,Nibelle,C,4522800,,f,45228,2025-06-26 23:17:42.965951,t
430500000,430500000,Chambezon,CHAMBEZON,3.239966262186045,45.38134808627466,f,43050,Chambezon,C,4305000,,f,43050,2025-06-26 23:17:42.928619,t
422700000,422700000,Saint-Paul-en-Cornillon,SAINT PAUL EN CORNILLON,4.238890017346389,45.396494382761695,f,42270,Saint-Paul-en-Cornillon,C,4227000,,f,42270,2025-06-26 23:17:42.92362,t
441880102,441880102,Sud Boulogne,SUD BOULOGNE,-1.657633563132826,47.025185380872124,t,44188,Saint-Philbert-de-Grand-Lieu,A,4418801,Saint-Philbert-de-Grand-Lieu,f,44188,2025-06-26 23:17:42.95733,f
460520000,460520000,Camboulit,CAMBOULIT,1.953335083984882,44.59946431586489,f,46052,Camboulit,C,4605200,,f,46052,2025-06-26 23:17:42.978849,t
422750102,422750102,Ouest,OUEST,4.369054937751978,45.476003134592546,t,42275,Saint-Priest-en-Jarez,A,4227501,Saint-Priest-en-Jarez,f,42275,2025-06-26 23:17:42.92462,t
440870101,440870101,Ouest,OUEST,-1.8549766326429102,46.989038434885856,t,44087,Machecoul-Saint-Même,A,4408701,Machecoul,f,44087,2025-06-26 23:17:42.944651,f
441260000,441260000,La Plaine-sur-Mer,LA PLAINE SUR MER,-2.1843426740335343,47.144438475569665,f,44126,La Plaine-sur-Mer,C,4412600,,f,44126,2025-06-26 23:17:42.949995,t
422650000,422650000,Saint-Michel-sur-Rhône,SAINT MICHEL SUR RHONE,4.733570499150341,45.44391298331551,f,42265,Saint-Michel-sur-Rhône,C,4226500,,f,42265,2025-06-26 23:17:42.922619,t
440560000,440560000,Fay-de-Bretagne,FAY DE BRETAGNE,-1.7951921080549846,47.39082376593357,f,44056,Fay-de-Bretagne,C,4405600,,f,44056,2025-06-26 23:17:42.941642,t
441350101,441350101,Nord,NORD,-2.4326150874326617,47.27844414370801,t,44135,Le Pouliguen,A,4413501,Le Pouliguen,f,44135,2025-06-26 23:17:42.950976,t
422780000,422780000,Saint-Priest-la-Vêtre,SAINT PRIEST LA VETRE,3.8095388237203016,45.80135176739041,f,42278,Saint-Priest-la-Vêtre,C,4227800,,f,42278,2025-06-26 23:17:42.92562,t
441620202,441620202,La Bouvardière,LA BOUVARDIERE,-1.5969183996571623,47.23464256346934,t,44162,Saint-Herblain,A,4416202,Nord Beauséjour,f,44162,2025-06-26 23:17:42.952908,f
441620802,441620802,C.H.U.,CHU,-1.6390893757409655,47.234110624857784,t,44162,Saint-Herblain,C,4416208,Écarts - Bergerie,f,44162,2025-06-26 23:17:42.953913,f
430790000,430790000,Couteuges,COUTEUGES,3.4968591350101392,45.184745208408266,f,43079,Couteuges,C,4307900,,f,43079,2025-06-26 23:17:42.930269,t
450500000,450500000,Boynes,BOYNES,2.359625323890531,48.11737907121836,f,45050,Boynes,C,4505000,,f,45050,2025-06-26 23:17:42.959331,t
452320102,452320102,Val,VAL,1.901408132583937,47.875112884446075,t,45232,Olivet,A,4523201,Grand Quartier 1,f,45232,2025-06-26 23:17:42.966952,f
460620000,460620000,Castelfranc,CASTELFRANC,1.2237499578654072,44.504463395309436,f,46062,Castelfranc,C,4606200,,f,46062,2025-06-26 23:17:42.980848,t
